81;85;241;227;land;false;plains;1
82;209;247;96;land;false;plains;1
83;249;164;160;land;false;mountain;1
84;212;191;162;land;false;hills;1
85;216;242;51;land;false;plains;1
86;129;194;246;land;false;forest;1
87;226;225;130;land;false;plains;1
88;233;79;240;land;false;plains;1
89;147;119;251;land;true;plains;1
90;133;224;224;land;false;plains;1
91;247;235;105;land;false;urban;1
92;237;199;168;land;false;plains;1
93;233;188;239;land;true;plains;1
94;211;138;223;land;false;mountain;1
95;238;205;71;land;false;plains;1
96;177;194;189;land;false;plains;1
97;208;228;222;land;false;forest;1
98;243;186;211;land;false;plains;1
99;253;157;120;land;false;forest;1
100;183;198;129;land;false;plains;1
101;222;183;212;land;false;plains;1
102;107;244;171;land;false;plains;1
103;209;75;237;land;false;hills;1
104;137;248;170;land;false;plains;1
105;249;172;217;land;true;plains;1
106;238;234;103;land;false;plains;1
107;252;66;204;land;false;plains;1
108;112;219;230;land;false;mountain;1
109;102;223;178;land;false;forest;1
110;240;136;207;land;false;plains;1
111;124;226;151;land;true;urban;1
112;115;219;200;land;false;plains;1
113;241;135;197;land;false;plains;1
114;250;217;173;land;true;forest;1
115;186;196;184;land;false;forest;1
116;214;202;161;land;false;plains;1
117;153;166;228;land;false;plains;1
118;170;235;196;land;false;plains;1
119;81;230;210;land;false;plains;1
120;237;57;238;land;false;plains;1
121;243;148;133;land;false;plains;1
122;245;223;189;land;false;plains;1
123;247;144;114;land;false;forest;1
124;138;172;205;land;false;urban;1
125;208;219;125;land;false;urban;1
126;214;210;152;land;false;plains;1
127;184;187;136;land;false;forest;1
128;254;61;234;land;false;desert;1
129;251;193;159;land;false;plains;1
130;226;187;232;land;false;plains;1
131;209;143;235;land;false;plains;1
132;192;238;215;land;false;plains;1
133;254;88;192;land;false;plains;1
134;149;219;230;land;false;hills;1
135;188;140;181;land;false;forest;1
136;183;245;149;land;false;plains;1
137;210;187;153;land;false;forest;1
138;244;193;138;land;false;plains;1
139;42;238;233;land;true;plains;1
140;207;210;191;land;false;plains;1
141;140;210;170;land;false;hills;1
142;219;226;168;land;false;plains;1
143;244;234;128;land;true;plains;1
144;230;163;125;land;false;desert;1
145;246;170;236;land;false;plains;1
146;223;86;227;land;false;plains;1
147;180;140;202;land;false;plains;1
148;246;229;254;land;false;plains;1
149;252;231;185;land;false;plains;1
150;133;241;166;land;false;plains;1
151;223;230;100;land;false;hills;1
152;242;229;141;land;true;plains;1
153;157;231;209;land;false;plains;1
154;210;224;89;land;true;plains;1
155;229;35;243;land;false;forest;1
156;230;206;131;land;false;plains;1
157;216;254;58;land;true;plains;1
158;249;216;124;land;false;mountain;1
159;253;76;177;land;false;plains;1
160;213;193;111;land;false;desert;1
161;247;166;204;land;false;plains;1
162;115;233;156;land;true;plains;1
163;14;251;239;land;false;desert;1
164;207;228;155;land;false;plains;1
165;242;140;151;land;false;plains;1
166;133;234;213;land;false;plains;1
167;204;181;182;land;false;hills;1
168;202;216;104;land;false;plains;1
169;215;238;130;land;false;plains;1
170;192;246;96;land;false;plains;1
171;186;233;114;land;false;plains;1
172;56;239;214;land;true;plains;1
173;156;198;156;land;false;plains;1
174;118;238;254;land;false;plains;1
175;163;222;164;land;false;plains;1
176;201;252;117;land;false;plains;1
177;127;205;232;land;false;plains;1
178;158;155;252;land;false;plains;1
179;239;217;106;land;false;plains;1
180;198;245;85;land;false;forest;1
181;254;106;192;land;false;forest;1
182;209;180;135;land;true;plains;1
183;204;186;159;land;true;plains;1
184;187;229;201;land;false;plains;1
185;212;201;239;land;false;plains;1
186;232;163;229;land;false;plains;1
187;252;86;207;land;false;plains;1
188;202;244;210;land;false;plains;1
189;134;138;253;land;false;desert;1
190;239;139;211;land;false;plains;1
191;199;176;206;land;false;plains;1
192;132;225;181;land;false;hills;1
193;247;197;213;land;false;plains;1
194;202;212;190;land;true;plains;1
195;242;220;131;land;true;urban;1
196;217;84;211;land;false;plains;1
197;64;240;236;land;false;plains;1
198;244;205;74;land;false;plains;1
199;171;233;137;land;true;plains;1
200;234;99;172;land;false;forest;1
201;233;209;165;land;false;forest;1
202;166;126;252;land;true;plains;1
203;145;195;193;land;true;plains;1
204;118;193;228;land;false;plains;1
205;127;214;245;land;true;urban;1
206;248;168;190;land;false;plains;1
207;176;160;232;land;false;hills;1
208;119;254;128;land;false;mountain;1
209;233;201;154;land;false;plains;1
210;219;211;115;land;false;plains;1
211;59;222;250;land;true;forest;1
212;231;134;154;land;true;forest;1
213;250;210;98;land;false;plains;1
214;149;139;238;land;true;urban;1
215;227;133;170;land;false;plains;1
216;192;66;252;land;false;desert;1
217;225;215;132;land;false;plains;1
218;148;178;220;land;false;plains;1
219;158;241;167;land;false;plains;1
220;174;238;140;land;false;desert;1
221;229;248;73;land;true;plains;1
222;250;193;162;land;true;plains;1
223;233;120;178;land;false;plains;1
224;200;189;251;land;false;plains;1
225;229;241;239;land;false;plains;1
226;220;212;89;land;false;plains;1
227;194;225;159;land;false;forest;1
228;213;105;199;land;false;plains;1
229;178;212;127;land;false;hills;1
230;200;143;216;land;false;plains;1
231;163;229;137;land;true;desert;1
232;136;210;210;land;true;plains;1
233;222;40;251;land;false;desert;1
234;167;238;151;land;true;plains;1
235;226;252;160;land;false;desert;1
236;248;234;64;land;true;plains;1
237;221;185;134;land;false;desert;1
238;226;119;231;land;false;plains;1
239;223;204;145;land;false;hills;1
240;188;246;184;land;false;plains;1
241;178;187;210;land;false;plains;1
242;184;230;176;land;false;plains;1
243;160;147;250;land;false;plains;1
244;236;110;189;land;false;hills;1
245;152;254;250;land;false;plains;1
246;196;229;85;land;false;plains;1
247;151;237;138;land;false;plains;1
248;236;132;186;land;false;plains;1
249;247;235;170;land;false;mountain;1
250;132;239;178;land;false;plains;1
251;126;220;161;land;false;plains;1
252;229;207;205;land;false;plains;1
253;133;202;191;land;true;plains;1
254;211;247;99;land;false;plains;1
255;247;190;222;land;false;plains;1
256;218;158;138;land;false;plains;1
257;198;74;240;land;true;plains;1
258;227;95;187;land;false;plains;1
259;108;164;234;land;true;plains;1
260;54;243;250;land;false;plains;1
261;168;224;164;land;false;plains;1
262;245;140;246;land;false;plains;1
263;131;254;242;land;false;plains;1
264;202;244;115;land;false;plains;1
265;197;196;186;land;false;plains;1
266;186;254;167;land;false;desert;1
267;237;212;218;land;false;desert;1
268;133;162;210;land;false;plains;1
269;217;215;238;land;false;hills;1
270;189;110;231;land;false;plains;1
271;225;58;253;land;true;plains;1
272;220;246;223;land;true;forest;1
273;212;140;194;land;false;plains;1
274;157;133;228;land;false;plains;1
275;242;254;45;land;true;plains;1
276;201;99;213;land;false;plains;1
277;82;224;209;land;false;hills;1
278;190;129;220;land;false;plains;1
279;229;206;229;land;false;plains;1
280;180;130;225;land;false;forest;1
281;135;227;247;land;false;hills;1
282;226;193;191;land;false;plains;1
283;200;215;156;land;false;plains;1
284;99;195;232;land;false;plains;1
285;191;89;249;land;false;plains;1
286;137;248;218;land;false;plains;1
287;224;109;207;land;false;desert;1
288;246;193;114;land;true;forest;1
289;175;224;252;land;false;plains;1
290;200;189;157;land;false;plains;1
291;212;246;143;land;true;plains;1
292;64;204;254;land;false;mountain;1
293;191;245;218;land;false;desert;1
294;238;122;193;land;false;plains;1
295;153;233;228;land;false;forest;1
296;139;206;241;land;false;plains;1
297;211;88;225;land;false;plains;1
298;213;117;200;land;false;hills;1
299;235;179;160;land;false;plains;1
300;237;20;252;land;false;plains;1
301;224;230;252;land;false;desert;1
302;109;181;212;land;false;plains;1
303;123;230;193;land;false;plains;1
304;254;248;38;land;false;plains;1
305;97;190;248;land;false;desert;1
306;111;163;249;land;false;hills;1
307;250;195;220;land;false;plains;1
308;219;164;190;land;false;mountain;1
309;253;162;187;land;false;plains;1
310;198;237;182;land;false;plains;1
311;32;228;249;land;false;desert;1
312;111;234;236;land;false;plains;1
313;204;230;132;land;false;plains;1
314;50;221;237;land;false;desert;1
315;198;203;214;land;false;plains;1
316;190;237;188;land;false;desert;1
317;128;194;195;land;false;hills;1
318;230;143;156;land;false;plains;1
319;231;234;176;land;true;plains;1
320;197;182;140;land;false;plains;1
321;227;233;145;land;false;hills;1
322;239;28;242;land;false;plains;1
323;186;215;134;land;true;plains;1
324;216;253;185;land;true;plains;1
325;160;199;236;land;false;mountain;1
326;195;174;147;land;false;plains;1
327;183;165;170;land;true;plains;1
328;110;199;221;land;false;forest;1
329;127;228;153;land;false;plains;1
330;230;163;174;land;false;plains;1
331;215;232;87;land;false;mountain;1
332;207;124;233;land;false;plains;1
333;70;247;252;land;false;hills;1
334;206;119;245;land;false;plains;1
335;252;228;96;land;false;plains;1
336;208;212;234;land;false;plains;1
337;250;229;247;land;false;desert;1
338;251;228;22;land;false;plains;1
339;254;93;163;land;false;plains;1
340;175;246;83;land;false;plains;1
341;239;197;85;land;false;plains;1
342;46;241;238;land;false;hills;1
343;253;164;234;land;true;plains;1
344;146;203;224;land;false;plains;1
345;97;208;220;land;false;plains;1
346;229;142;196;land;false;hills;1
347;252;122;196;land;true;plains;1
348;214;248;74;land;false;plains;1
349;253;148;207;land;false;plains;1
350;129;196;223;land;false;forest;1
351;177;146;247;land;true;forest;1
352;167;171;238;land;false;plains;1
353;175;231;105;land;true;plains;1
354;223;253;209;land;false;hills;1
355;197;233;173;land;true;urban;1
356;235;157;189;land;false;plains;1
357;231;234;239;land;false;plains;1
358;251;125;186;land;false;plains;1
359;140;194;228;land;false;forest;1
360;243;244;111;land;false;plains;1
361;167;197;177;land;true;plains;1
362;238;117;240;land;false;plains;1
363;235;237;136;land;false;plains;1
364;182;216;210;land;true;plains;1
365;210;162;160;land;false;plains;1
366;178;209;184;land;false;plains;1
367;232;81;238;land;true;plains;1
368;128;238;251;land;false;urban;1
369;244;147;135;land;false;forest;1
370;196;179;133;land;false;plains;1
371;251;232;232;land;true;plains;1
372;123;162;230;land;true;plains;1
373;241;136;213;land;false;hills;1
374;224;233;129;land;false;forest;1
375;234;146;155;land;true;plains;1
376;183;207;121;land;false;plains;1
377;199;192;194;land;false;plains;1
378;240;175;227;land;false;plains;1
379;175;188;183;land;false;plains;1
380;201;158;246;land;false;plains;1
381;134;216;201;land;true;plains;1
382;254;108;147;land;false;plains;1
383;201;228;131;land;false;plains;1
384;202;247;125;land;false;plains;1
385;198;157;186;land;false;desert;1
386;246;127;176;land;false;desert;1
387;165;163;242;land;false;plains;1
388;111;198;209;land;false;hills;1
389;130;167;224;land;false;desert;1
390;224;33;245;land;true;plains;1
391;162;211;176;land;false;plains;1
392;199;236;209;land;false;plains;1
393;204;237;244;land;true;hills;1
394;211;167;197;land;false;forest;1
395;251;232;129;land;false;plains;1
396;55;249;222;land;false;plains;1
397;207;92;246;land;false;hills;1
398;156;236;219;land;true;plains;1
399;206;119;237;land;false;plains;1
400;191;181;177;land;false;plains;1
401;143;238;161;land;false;forest;1
402;214;163;164;land;false;desert;1
403;210;221;188;land;false;plains;1
404;223;232;90;land;false;forest;1
405;94;224;234;land;false;desert;1
406;246;151;226;land;false;forest;1
407;240;179;165;land;true;plains;1
408;148;165;242;land;false;plains;1
409;238;91;180;land;false;forest;1
410;78;223;208;land;false;plains;1
411;148;166;201;land;false;plains;1
412;192;212;183;land;false;forest;1
413;244;78;184;land;false;plains;1
414;119;153;250;land;false;plains;1
415;154;240;120;land;false;plains;1
416;241;182;126;land;false;plains;1
417;195;129;211;land;false;plains;1
418;150;254;104;land;false;plains;1
419;193;230;103;land;false;hills;1
420;166;247;161;land;false;plains;1
421;213;208;186;land;false;plains;1
422;146;221;247;land;false;plains;1
423;245;73;242;land;false;plains;1
424;240;79;254;land;false;plains;1
425;164;192;236;land;false;plains;1
426;104;197;225;land;false;plains;1
427;254;102;207;land;true;plains;1
428;203;174;150;land;false;plains;1
429;212;210;150;land;false;mountain;1
430;219;165;215;land;true;plains;1
431;193;183;239;land;false;hills;1
432;150;179;230;land;true;urban;1
433;217;142;156;land;true;plains;1
434;234;144;189;land;false;plains;1
435;228;166;117;land;false;mountain;1
436;116;169;219;land;false;forest;1
437;198;221;132;land;false;plains;1
438;222;227;212;land;true;plains;1
439;228;129;224;land;false;desert;1
440;172;170;169;land;false;plains;1
441;196;197;159;land;false;plains;1
442;241;188;131;land;false;plains;1
443;87;230;248;land;false;plains;1
444;104;157;246;land;true;forest;1
445;142;246;123;land;false;plains;1
446;186;231;175;land;false;plains;1
447;162;209;165;land;false;forest;1
448;138;190;200;land;true;plains;1
449;126;156;220;land;true;plains;1
450;137;173;252;land;true;plains;1
451;181;173;202;land;false;mountain;1
452;169;237;107;land;true;plains;1
453;251;124;224;land;false;plains;1
454;210;134;246;land;false;plains;1
455;196;221;253;land;false;plains;1
456;245;143;131;land;true;hills;1
457;219;160;201;land;false;plains;1
458;195;183;152;land;false;desert;1
459;110;174;239;land;false;plains;1
460;137;174;203;land;true;urban;1
461;199;243;220;land;false;hills;1
462;95;200;233;land;true;plains;1
463;164;216;169;land;false;plains;1
464;120;136;245;land;false;plains;1
465;241;230;213;land;false;plains;1
466;171;119;240;land;false;plains;1
467;240;38;243;land;false;mountain;1
468;176;229;192;land;false;plains;1
469;241;144;158;land;false;plains;1
470;236;226;125;land;false;plains;1
471;247;184;245;land;true;urban;1
472;243;167;111;land;false;forest;1
473;186;235;106;land;false;plains;1
474;196;245;105;land;false;plains;1
475;241;105;237;land;false;urban;1
476;82;238;206;land;true;plains;1
477;216;223;174;land;false;plains;1
478;144;254;208;land;false;plains;1
479;13;242;249;land;false;plains;1
480;179;117;248;land;false;plains;1
481;148;230;193;land;false;hills;1
482;249;120;132;land;false;hills;1
483;101;251;164;land;false;desert;1
484;246;150;186;land;false;plains;1
485;228;167;206;land;false;desert;1
486;250;178;89;land;true;plains;1
487;81;185;246;land;false;hills;1
488;200;209;208;land;false;plains;1
489;248;205;139;land;true;plains;1
490;186;156;237;land;true;plains;1
491;164;90;247;land;false;forest;1
492;96;242;194;land;false;plains;1
493;150;206;234;land;false;plains;1
494;203;232;113;land;false;plains;1
495;227;206;86;land;false;plains;1
496;247;106;157;land;false;plains;1
497;242;133;189;land;false;plains;1
498;151;147;229;land;false;forest;1
499;77;175;250;land;false;hills;1
500;166;224;155;land;false;forest;1
501;150;242;225;land;true;plains;1
502;48;229;229;land;false;plains;1
503;247;222;117;land;false;hills;1
504;136;178;228;land;false;plains;1
505;248;231;38;land;true;plains;1
506;220;192;136;land;false;forest;1
507;238;167;240;land;true;plains;1
508;247;169;141;land;false;plains;1
509;243;127;196;land;false;hills;1
510;230;249;239;land;false;hills;1
511;236;135;151;land;false;plains;1
512;206;237;208;land;false;plains;1
513;185;105;211;land;true;plains;1
514;112;215;228;land;false;plains;1
515;195;238;123;land;true;plains;1
516;210;246;60;land;true;urban;1
517;137;143;236;land;false;plains;1
518;86;247;214;land;false;plains;1
519;210;249;99;land;false;forest;1
520;133;154;214;land;false;forest;1
521;222;230;72;land;false;mountain;1
522;91;244;178;land;true;plains;1
523;199;155;172;land;true;plains;1
524;174;244;174;land;false;forest;1
525;151;200;152;land;false;forest;1
526;119;251;254;land;true;plains;1
527;208;133;238;land;true;plains;1
528;165;209;205;land;false;plains;1
529;112;221;204;land;false;desert;1
530;53;232;235;land;true;plains;1
531;179;206;121;land;true;plains;1
532;141;235;125;land;false;plains;1
533;231;212;250;land;true;plains;1
534;197;172;239;land;true;plains;1
535;149;215;179;land;true;plains;1
536;183;251;199;land;false;plains;1
537;178;245;129;land;false;hills;1
538;232;243;39;land;false;forest;1
539;199;170;198;land;true;plains;1
540;208;160;210;land;true;plains;1
541;222;214;250;land;false;mountain;1
542;210;88;229;land;false;hills;1
543;221;222;224;land;false;plains;1
544;254;91;172;land;false;plains;1
545;198;235;194;land;false;plains;1
546;213;212;111;land;false;plains;1
547;85;238;228;land;false;plains;1
548;107;250;253;land;false;plains;1
549;252;228;167;land;false;forest;1
550;206;237;187;land;false;plains;1
551;236;163;237;land;false;plains;1
552;115;172;227;land;false;plains;1
553;192;200;162;land;true;plains;1
554;226;148;178;land;true;plains;1
555;218;206;161;land;false;hills;1
556;171;239;210;land;false;hills;1
557;219;240;172;land;false;plains;1
558;231;190;213;land;false;plains;1
559;236;191;212;land;true;forest;1
560;111;223;181;land;false;plains;1
561;182;196;210;land;false;plains;1
562;223;118;244;land;false;plains;1
563;216;121;216;land;false;hills;1
564;130;216;236;land;false;forest;1
565;164;205;215;land;false;mountain;1
566;245;199;209;land;false;plains;1
567;216;244;100;land;false;hills;1
568;153;181;198;land;false;plains;1
569;197;192;211;land;false;plains;1
570;152;229;215;land;false;hills;1
571;64;243;254;land;false;plains;1
572;149;233;199;land;false;plains;1
573;251;168;247;land;false;plains;1
574;118;179;241;land;false;plains;1
575;228;54;243;land;false;plains;1
576;96;234;245;land;true;urban;1
577;192;110;221;land;false;plains;1
578;57;194;250;land;false;desert;1
579;175;193;205;land;true;plains;1
580;180;91;236;land;false;plains;1
581;96;217;216;land;false;plains;1
582;203;107;220;land;false;plains;1
583;120;130;251;land;false;mountain;1
584;189;206;153;land;false;plains;1
585;227;155;250;land;true;plains;1
586;92;226;204;land;false;plains;1
587;203;100;230;land;false;plains;1
588;204;127;189;land;false;plains;1
589;232;117;215;land;false;plains;1
590;114;194;212;land;false;plains;1
591;90;245;167;land;true;plains;1
592;141;130;241;land;false;plains;1
593;180;164;177;land;false;plains;1
594;145;167;229;land;false;desert;1
595;194;240;81;land;false;plains;1
596;219;133;252;land;false;forest;1
597;236;171;164;land;false;plains;1
598;227;142;161;land;false;plains;1
599;213;178;158;land;false;plains;1
600;184;172;206;land;false;plains;1
601;173;129;229;land;false;forest;1
602;244;35;250;land;false;desert;1
603;132;245;145;land;false;desert;1
604;181;156;221;land;false;desert;1
605;164;237;192;land;false;forest;1
606;243;250;41;land;false;plains;1
607;253;214;83;land;false;plains;1
608;244;120;151;land;false;plains;1
609;210;247;185;land;true;plains;1
610;157;147;219;land;true;plains;1
611;189;237;153;land;false;plains;1
612;246;94;216;land;false;plains;1
613;66;240;229;land;false;plains;1
614;180;231;178;land;false;plains;1
615;176;248;201;land;true;plains;1
616;162;200;176;land;false;plains;1
617;193;163;214;land;false;plains;1
618;247;247;213;land;false;plains;1
619;208;239;190;land;false;forest;1
620;170;207;185;land;true;plains;1
621;251;61;226;land;false;desert;1
622;87;214;208;land;false;hills;1
623;145;232;243;land;false;plains;1
624;150;222;138;land;false;plains;1
625;245;210;46;land;false;plains;1
626;142;212;186;land;false;hills;1
627;233;98;239;land;false;plains;1
628;177;156;204;land;false;desert;1
629;241;118;145;land;false;desert;1
630;121;233;207;land;false;plains;1
631;218;174;233;land;true;plains;1
632;244;249;102;land;false;plains;1
633;222;189;145;land;true;plains;1
634;199;227;86;land;true;plains;1
635;85;218;210;land;false;hills;1
636;245;171;169;land;false;plains;1
637;254;253;153;land;false;hills;1
638;146;181;186;land;false;plains;1
639;202;237;185;land;false;plains;1
640;163;165;201;land;false;plains;1
641;193;253;235;land;false;plains;1
642;243;217;205;land;false;plains;1
643;171;220;168;land;false;plains;1
644;216;161;124;land;false;plains;1
645;130;164;252;land;true;plains;1
646;177;250;184;land;false;plains;1
647;195;97;242;land;false;plains;1
648;59;244;254;land;false;plains;1
649;143;187;212;land;false;desert;1
650;112;207;238;land;false;plains;1
651;200;131;246;land;false;plains;1
652;219;86;236;land;false;plains;1
653;246;79;246;land;false;plains;1
654;243;253;6;land;true;plains;1
655;172;247;172;land;false;hills;1
656;131;246;244;land;false;desert;1
657;170;229;213;land;true;desert;1
658;189;244;211;land;false;plains;1
659;206;79;236;land;false;plains;1
660;190;140;189;land;false;plains;1
661;226;104;241;land;false;plains;1
662;212;201;178;land;false;plains;1
663;186;141;242;land;false;desert;1
664;209;214;105;land;false;plains;1
665;186;246;183;land;false;plains;1
666;45;252;231;land;false;plains;1
667;253;92;227;land;false;plains;1
668;141;232;215;land;false;plains;1
669;132;207;232;land;false;plains;1
670;254;203;85;land;false;hills;1
671;64;226;213;land;false;plains;1
672;203;107;250;land;false;hills;1
673;150;134;251;land;true;plains;1
674;230;229;65;land;false;plains;1
675;166;227;207;land;false;plains;1
676;184;178;184;land;true;plains;1
677;226;165;243;land;false;plains;1
678;249;208;83;land;false;plains;1
679;221;208;220;land;false;plains;1
680;191;252;150;land;false;plains;1
681;74;250;222;land;false;desert;1
682;194;251;86;land;false;plains;1
683;248;229;182;land;false;plains;1
684;223;122;165;land;true;forest;1
685;221;183;198;land;false;plains;1
686;213;142;201;land;false;plains;1
687;188;221;115;land;false;plains;1
688;163;169;222;land;false;forest;1
689;239;194;248;land;true;plains;1
690;82;230;189;land;false;urban;1
691;209;168;215;land;false;desert;1
692;203;252;213;land;false;plains;1
693;152;195;172;land;false;plains;1
694;56;224;238;land;false;plains;1
695;223;199;178;land;false;plains;1
696;225;171;220;land;false;hills;1
697;101;246;168;land;false;plains;1
698;120;234;188;land;false;plains;1
699;159;203;167;land;false;plains;1
700;125;165;247;land;true;plains;1
701;228;243;31;land;false;hills;1
702;249;65;241;land;false;plains;1
703;150;175;236;land;true;plains;1
704;248;173;210;land;false;plains;1
705;226;142;135;land;true;urban;1
706;227;224;117;land;false;plains;1
707;120;183;213;land;true;plains;1
708;246;141;116;land;false;plains;1
709;162;228;184;land;false;hills;1
710;191;152;161;land;false;desert;1
711;154;199;149;land;false;hills;1
712;217;226;171;land;false;plains;1
713;138;169;232;land;false;plains;1
714;206;102;226;land;true;plains;1
715;164;168;171;land;false;plains;1
716;103;186;251;land;false;forest;1
717;213;187;180;land;false;desert;1
718;247;76;191;land;false;desert;1
719;222;189;211;land;false;plains;1
720;207;83;237;land;false;forest;1
721;115;247;179;land;false;plains;1
722;220;203;105;land;false;mountain;1
723;188;110;209;land;false;plains;1
724;181;206;205;land;true;plains;1
725;254;198;226;land;false;plains;1
726;151;216;189;land;true;plains;1
727;204;57;246;land;false;plains;1
728;68;251;250;land;true;plains;1
729;231;235;200;land;false;plains;1
730;221;140;253;land;false;plains;1
731;243;155;111;land;false;hills;1
732;183;164;180;land;false;desert;1
733;195;251;58;land;false;plains;1
734;177;198;164;land;false;plains;1
735;239;106;187;land;false;plains;1
736;224;251;242;land;false;hills;1
737;243;156;219;land;true;plains;1
738;172;180;187;land;false;plains;1
739;132;214;189;land;false;hills;1
740;229;214;172;land;false;hills;1
741;34;238;244;land;false;hills;1
742;141;219;187;land;false;plains;1
743;90;243;241;land;false;forest;1
744;210;139;195;land;true;plains;1
745;244;113;231;land;false;hills;1
746;209;177;244;land;false;forest;1
747;70;201;241;land;true;plains;1
748;196;135;222;land;false;urban;1
749;160;148;197;land;false;plains;1
750;174;184;190;land;false;plains;1
751;158;224;219;land;false;plains;1
752;241;150;189;land;false;forest;1
753;235;200;79;land;false;plains;1
754;114;206;200;land;false;forest;1
755;74;241;216;land;false;hills;1
756;254;144;198;land;false;desert;1
757;205;207;104;land;false;forest;1
758;196;217;200;land;false;hills;1
759;243;115;230;land;true;plains;1
760;158;175;224;land;false;forest;1
761;242;236;28;land;false;plains;1
762;252;133;218;land;false;plains;1
763;230;237;98;land;false;plains;1
764;243;100;223;land;false;mountain;1
765;178;199;201;land;true;forest;1
766;244;223;64;land;false;mountain;1
767;235;88;239;land;false;plains;1
768;121;225;232;land;true;plains;1
769;149;237;225;land;false;mountain;1
770;239;98;254;land;false;plains;1
771;170;184;234;land;false;hills;1
772;117;244;148;land;false;plains;1
773;233;135;226;land;false;forest;1
774;210;192;226;land;true;plains;1
775;202;251;119;land;false;plains;1
776;110;180;244;land;true;forest;1
777;231;123;213;land;false;hills;1
778;242;216;75;land;false;hills;1
779;191;224;191;land;false;desert;1
780;134;252;125;land;false;desert;1
781;75;235;236;land;false;plains;1
782;35;230;241;land;false;plains;1
783;44;241;244;land;false;plains;1
784;207;136;254;land;false;plains;1
785;129;219;164;land;true;forest;1
786;176;225;137;land;false;plains;1
787;76;233;199;land;true;plains;1
788;119;230;237;land;false;forest;1
789;241;202;122;land;false;plains;1
790;156;216;184;land;false;forest;1
791;156;227;192;land;false;plains;1
792;151;182;197;land;false;plains;1
793;250;61;246;land;true;plains;1
794;148;161;225;land;false;plains;1
795;183;83;236;land;true;hills;1
796;184;238;133;land;false;plains;1
797;192;244;85;land;true;plains;1
798;237;86;250;land;false;mountain;1
799;230;100;229;land;false;hills;1
800;207;92;206;land;false;plains;1
801;222;160;183;land;false;plains;1
802;190;220;145;land;false;plains;1
803;199;249;187;land;false;plains;1
804;235;224;178;land;false;plains;1
805;126;185;191;land;false;plains;1
806;162;166;217;land;false;plains;1
807;83;183;238;land;false;forest;1
808;253;120;184;land;false;desert;1
809;207;143;248;land;false;plains;1
810;206;208;140;land;false;forest;1
811;205;176;168;land;true;plains;1
812;241;167;172;land;true;plains;1
813;230;176;112;land;false;plains;1
814;131;224;237;land;false;plains;1
815;215;252;177;land;true;plains;1
816;205;196;121;land;false;plains;1
817;250;193;86;land;false;plains;1
818;147;169;223;land;false;plains;1
819;133;234;206;land;false;plains;1
820;40;247;226;land;false;plains;1
821;214;237;107;land;true;plains;1
