1;dockyard;1058.00;9.50;1052.00;0.00;0
1;anti_air_building;1067.00;10.00;1069.00;3.35;0
1;anti_air_building;1041.00;10.00;1062.00;1.19;0
1;anti_air_building;1056.00;10.20;1072.00;3.85;0
1;synthetic_refinery;1033.00;10.00;1072.00;5.41;0
1;fuel_silo;1057.00;10.23;1074.00;3.25;0
1;rocket_site;1049.00;10.32;1076.00;2.30;0
1;nuclear_reactor;1070.00;10.00;1062.00;3.86;0
2;arms_factory;1194.00;9.90;821.00;1.42;0
2;arms_factory;1207.00;9.90;848.00;2.98;0
2;arms_factory;1213.00;9.90;837.00;0.82;0
2;arms_factory;1173.00;9.90;819.00;3.48;0
2;arms_factory;1219.00;9.88;807.00;6.14;0
2;arms_factory;1221.00;9.90;815.00;1.42;0
2;industrial_complex;1207.00;9.90;841.00;5.55;0
2;industrial_complex;1209.00;9.90;830.00;1.93;0
2;industrial_complex;1205.00;9.80;840.00;4.59;0
2;industrial_complex;1188.00;9.80;808.00;6.15;0
2;industrial_complex;1199.00;9.90;818.00;3.99;0
2;industrial_complex;1182.00;9.90;829.00;5.20;0
2;air_base;1214.00;9.93;822.00;3.04;0
2;supply_node;1175.00;9.90;821.00;2.08;0
2;supply_node;1197.00;10.00;840.00;5.02;0
2;supply_node;1172.00;9.88;809.00;2.78;0
2;supply_node;1198.00;9.90;809.00;4.25;0
2;supply_node;1216.00;10.00;822.00;0.90;0
2;supply_node;1210.00;9.90;834.00;3.49;0
2;supply_node;1187.00;9.85;844.00;0.14;0
2;supply_node;1207.00;9.90;845.00;3.08;0
2;supply_node;1177.00;9.90;836.00;5.66;0
2;supply_node;1186.00;9.90;832.00;2.32;0
2;supply_node;1198.00;9.95;827.00;3.80;0
2;supply_node;1189.00;9.80;819.00;1.55;0
2;supply_node;1205.00;9.82;817.00;4.49;0
2;supply_node;1222.00;9.90;812.00;5.97;0
2;supply_node;1182.00;9.82;809.00;3.73;0
2;supply_node;1212.00;9.95;808.00;5.20;0
2;naval_base;1172.00;9.50;836.00;-2.36;20347
2;naval_base;1202.00;9.80;847.00;-2.55;20347
2;naval_base;1220.00;9.88;831.00;-4.17;20137
2;naval_base;1172.00;9.80;825.00;-2.25;20347
2;naval_base;1194.00;9.50;808.00;-0.24;20638
2;naval_base;1174.00;9.57;803.00;0.20;20638
2;naval_base;1225.00;9.80;811.00;-4.39;20137
2;naval_base;1206.00;9.50;802.00;0.00;20638
2;naval_base;1200.00;9.80;846.00;-3.14;20347
2;naval_base;1217.00;9.82;835.00;-4.31;20137
2;naval_base;1184.00;9.80;845.00;-3.14;20347
2;naval_base;1180.00;9.57;804.00;0.24;20638
2;bunker;1180.00;9.90;830.00;0.01;0
2;bunker;1190.00;9.80;812.00;2.67;0
2;bunker;1176.00;9.80;813.00;4.23;0
2;bunker;1183.00;9.90;822.00;0.61;0
2;bunker;1182.00;9.80;813.00;4.73;0
2;bunker;1200.00;9.90;818.00;0.01;0
2;bunker;1196.00;9.95;842.00;2.68;0
2;bunker;1204.00;9.82;845.00;0.52;0
2;bunker;1206.00;9.95;831.00;1.72;0
2;bunker;1194.00;9.90;821.00;4.74;0
2;bunker;1192.00;9.88;829.00;1.12;0
2;bunker;1221.00;9.90;811.00;3.78;0
2;bunker;1209.00;9.80;803.00;0.17;0
2;bunker;1178.00;9.90;830.00;3.19;0
2;bunker;1215.00;9.95;824.00;4.39;0
2;bunker;1187.00;9.90;841.00;2.23;0
2;coastal_bunker;1175.00;9.85;838.00;-2.36;0
2;coastal_bunker;1223.00;9.88;821.00;-4.17;0
2;coastal_bunker;1168.00;9.80;824.00;-2.25;0
2;coastal_bunker;1202.00;9.80;847.00;-2.55;0
2;coastal_bunker;1170.00;9.57;806.00;0.20;0
2;coastal_bunker;1210.00;9.82;803.00;0.00;0
2;coastal_bunker;1219.00;9.80;833.00;-4.31;0
2;coastal_bunker;1186.00;9.50;806.00;0.24;0
2;coastal_bunker;1222.00;9.85;808.00;0.00;0
2;coastal_bunker;1189.00;9.80;847.00;-3.14;0
2;coastal_bunker;1190.00;9.57;808.00;-0.24;0
2;coastal_bunker;1194.00;9.57;847.00;-3.14;0
2;dockyard;1221.00;9.85;826.00;-4.17;0
2;anti_air_building;1201.00;9.90;824.00;3.25;0
2;anti_air_building;1190.00;9.90;830.00;4.46;0
2;anti_air_building;1214.00;9.93;822.00;2.30;0
2;synthetic_refinery;1181.00;9.90;828.00;3.86;0
2;fuel_silo;1181.00;9.85;818.00;0.24;0
2;rocket_site;1178.00;9.90;833.00;0.75;0
2;nuclear_reactor;1200.00;9.90;812.00;2.31;0
3;arms_factory;1478.00;10.00;336.00;0.82;0
3;arms_factory;1496.00;10.35;352.00;3.48;0
3;arms_factory;1507.00;10.05;372.00;6.14;0
3;arms_factory;1450.00;9.90;346.00;1.42;0
3;arms_factory;1456.00;9.93;357.00;5.55;0
3;arms_factory;1466.00;9.93;371.00;1.93;0
3;industrial_complex;1467.00;9.90;330.00;4.59;0
3;industrial_complex;1473.00;10.00;369.00;6.15;0
3;industrial_complex;1490.00;10.30;361.00;3.99;0
3;industrial_complex;1457.00;10.00;339.00;5.20;0
3;industrial_complex;1478.00;10.10;349.00;3.04;0
3;industrial_complex;1519.00;9.90;379.00;6.06;0
3;air_base;1452.00;9.90;366.00;0.98;0
3;supply_node;1515.00;10.10;351.00;2.78;0
3;supply_node;1499.00;10.10;373.00;4.25;0
3;supply_node;1463.00;10.12;355.00;0.90;0
3;supply_node;1454.00;9.90;364.00;3.49;0
3;supply_node;1483.00;10.05;373.00;0.14;0
3;supply_node;1491.00;10.32;360.00;3.08;0
3;supply_node;1481.00;10.10;346.00;5.66;0
3;supply_node;1514.00;10.23;367.00;2.32;0
3;supply_node;1502.00;10.05;348.00;3.80;0
3;supply_node;1456.00;9.80;331.00;1.55;0
3;supply_node;1449.00;9.90;344.00;4.49;0
3;supply_node;1515.00;10.00;381.00;5.97;0
3;supply_node;1469.00;10.00;371.00;3.73;0
3;supply_node;1476.00;10.00;362.00;5.20;0
3;supply_node;1443.00;9.90;357.00;1.86;0
3;supply_node;1504.00;10.93;359.00;4.44;0
3;supply_node;1466.00;10.10;342.00;1.09;0
3;supply_node;1491.00;9.98;343.00;4.03;0
3;supply_node;1474.00;9.98;333.00;0.33;0
3;naval_base;1475.00;9.60;378.00;-2.90;20610
3;naval_base;1468.00;9.50;328.00;-0.20;20333
3;naval_base;1494.00;9.65;341.00;0.24;20220
3;naval_base;1442.00;9.50;362.00;-2.03;20610
3;naval_base;1508.00;9.65;377.00;-3.46;20610
3;naval_base;1496.00;9.65;381.00;-3.14;20610
3;naval_base;1520.00;9.90;365.00;-4.55;20610
3;naval_base;1490.00;9.60;378.00;-3.14;20610
3;naval_base;1511.00;9.50;345.00;0.64;20220
3;naval_base;1446.00;9.82;365.00;-2.98;20610
3;naval_base;1520.00;9.85;356.00;-4.51;20610
3;naval_base;1450.00;9.50;328.00;-0.32;20333
3;naval_base;1441.00;9.50;350.00;-1.57;20610
3;bunker;1459.00;9.85;332.00;2.68;0
3;bunker;1452.00;10.00;353.00;0.52;0
3;bunker;1517.00;9.90;390.00;1.72;0
3;bunker;1471.00;10.05;350.00;4.74;0
3;bunker;1445.00;9.80;348.00;1.12;0
3;bunker;1475.00;10.10;339.00;3.78;0
3;bunker;1485.00;9.95;375.00;0.17;0
3;bunker;1513.00;10.10;371.00;3.19;0
3;bunker;1482.00;10.00;344.00;4.39;0
3;bunker;1514.00;10.15;354.00;2.23;0
3;bunker;1501.00;10.15;370.00;0.07;0
3;bunker;1446.00;9.90;354.00;1.63;0
3;bunker;1465.00;9.95;369.00;4.30;0
3;bunker;1485.00;10.30;365.00;0.68;0
3;bunker;1504.00;10.85;362.00;4.80;0
3;bunker;1511.00;9.88;346.00;4.90;0
3;bunker;1493.00;10.40;359.00;2.74;0
3;bunker;1457.00;10.00;352.00;5.40;0
3;bunker;1494.00;10.00;346.00;0.68;0
3;coastal_bunker;1490.00;9.60;378.00;-3.14;0
3;coastal_bunker;1481.00;9.65;332.00;1.45;0
3;coastal_bunker;1440.00;9.50;356.00;-2.03;0
3;coastal_bunker;1456.00;9.85;371.00;-2.98;0
3;coastal_bunker;1442.00;9.50;348.00;-1.57;0
3;coastal_bunker;1458.00;9.50;326.00;-0.32;0
3;coastal_bunker;1470.00;9.88;375.00;-2.90;0
3;coastal_bunker;1514.00;9.65;386.00;-3.46;0
3;coastal_bunker;1520.00;9.90;366.00;-4.55;0
3;coastal_bunker;1502.00;9.50;344.00;0.64;0
3;coastal_bunker;1517.00;9.50;344.00;0.17;0
3;coastal_bunker;1497.00;9.65;342.00;0.24;0
3;coastal_bunker;1505.00;9.93;376.00;-3.14;0
3;dockyard;1447.00;9.57;366.00;-2.98;0
3;anti_air_building;1453.00;9.98;343.00;4.37;0
3;anti_air_building;1470.00;10.00;357.00;0.75;0
3;anti_air_building;1517.00;9.93;389.00;3.42;0
3;synthetic_refinery;1458.00;9.90;370.00;1.26;0
3;fuel_silo;1476.00;9.95;371.00;1.36;0
3;rocket_site;1465.00;9.93;335.00;1.86;0
3;nuclear_reactor;1461.00;10.05;353.00;4.52;0
4;arms_factory;1367.00;10.03;373.00;6.14;0
4;arms_factory;1410.00;9.90;401.00;1.42;0
4;arms_factory;1399.00;9.90;352.00;5.55;0
4;arms_factory;1378.00;10.10;357.00;1.93;0
4;arms_factory;1389.00;10.03;358.00;4.59;0
4;arms_factory;1440.00;9.90;408.00;6.15;0
4;industrial_complex;1369.00;10.10;368.00;3.99;0
4;industrial_complex;1375.00;9.90;348.00;5.20;0
4;industrial_complex;1389.00;9.90;346.00;3.04;0
4;industrial_complex;1433.00;10.32;401.00;6.06;0
4;industrial_complex;1433.00;9.98;411.00;0.98;0
4;industrial_complex;1439.00;10.07;394.00;5.10;0
4;air_base;1361.00;9.93;360.00;0.38;0
4;supply_node;1400.00;9.90;361.00;0.90;0
4;supply_node;1437.00;10.15;404.00;3.49;0
4;supply_node;1377.00;10.10;366.00;0.14;0
4;supply_node;1397.00;9.93;347.00;3.08;0
4;supply_node;1372.00;9.98;354.00;5.66;0
4;supply_node;1388.00;9.90;355.00;2.32;0
4;supply_node;1363.00;10.10;373.00;3.80;0
4;supply_node;1424.00;9.95;410.00;1.55;0
4;supply_node;1413.00;9.93;401.00;4.49;0
4;supply_node;1423.00;10.05;400.00;5.97;0
4;supply_node;1441.00;10.00;394.00;3.73;0
4;supply_node;1430.00;9.98;393.00;5.20;0
4;supply_node;1391.00;9.93;368.00;1.86;0
4;supply_node;1360.00;10.00;363.00;4.44;0
4;supply_node;1386.00;9.90;345.00;1.09;0
4;naval_base;1404.00;9.80;353.00;0.46;20333
4;naval_base;1359.00;9.65;360.00;-1.89;20795
4;naval_base;1419.00;9.50;394.00;-0.59;20795
4;naval_base;1375.00;9.85;372.00;-3.31;20795
4;naval_base;1372.00;9.50;349.00;-0.24;20795
4;naval_base;1416.00;9.88;407.00;-1.57;20795
4;naval_base;1403.00;9.80;352.00;0.79;20333
4;naval_base;1435.00;9.90;412.00;-4.04;20610
4;naval_base;1418.00;9.60;409.00;-1.41;20795
4;naval_base;1386.00;9.88;372.00;-3.14;20795
4;naval_base;1372.00;9.90;373.00;-3.14;20795
4;naval_base;1425.00;9.62;393.00;0.00;20610
4;naval_base;1381.00;9.62;346.00;-1.57;20795
4;naval_base;1446.00;9.65;399.00;1.11;20610
4;bunker;1437.00;9.98;409.00;0.01;0
4;bunker;1391.00;9.90;369.00;2.68;0
4;bunker;1378.00;9.85;349.00;0.52;0
4;bunker;1417.00;9.98;404.00;1.72;0
4;bunker;1394.00;10.00;360.00;4.74;0
4;bunker;1371.00;10.07;369.00;1.12;0
4;bunker;1404.00;9.80;359.00;3.78;0
4;bunker;1395.00;9.90;352.00;0.17;0
4;bunker;1441.00;10.05;397.00;3.19;0
4;bunker;1365.00;10.07;363.00;4.39;0
4;bunker;1417.00;9.98;399.00;2.23;0
4;bunker;1361.00;10.03;377.00;0.07;0
4;bunker;1422.00;9.90;412.00;1.63;0
4;bunker;1431.00;10.15;397.00;4.30;0
4;bunker;1388.00;9.90;344.00;0.68;0
4;coastal_bunker;1356.00;9.50;363.00;-1.89;0
4;coastal_bunker;1358.00;9.68;375.00;-3.14;0
4;coastal_bunker;1431.00;9.50;389.00;0.00;0
4;coastal_bunker;1429.00;9.85;413.00;-3.61;0
4;coastal_bunker;1441.00;9.85;409.00;-4.04;0
4;coastal_bunker;1405.00;9.80;359.00;-4.47;0
4;coastal_bunker;1370.00;9.50;350.00;-0.24;0
4;coastal_bunker;1399.00;9.57;341.00;0.79;0
4;coastal_bunker;1394.00;9.90;371.00;-3.14;0
4;coastal_bunker;1407.00;9.50;400.00;-1.57;0
4;coastal_bunker;1374.00;9.88;372.00;-3.31;0
4;coastal_bunker;1416.00;9.60;395.00;-0.59;0
4;coastal_bunker;1442.00;9.65;390.00;1.11;0
4;coastal_bunker;1385.00;9.60;344.00;-1.57;0
4;dockyard;1364.00;9.90;379.00;-3.14;0
4;anti_air_building;1381.00;10.07;357.00;0.75;0
4;anti_air_building;1392.00;10.00;358.00;2.31;0
4;anti_air_building;1364.00;10.07;375.00;4.97;0
4;synthetic_refinery;1372.00;10.10;368.00;2.81;0
4;fuel_silo;1375.00;9.90;349.00;4.37;0
4;rocket_site;1437.00;10.23;401.00;3.42;0
4;nuclear_reactor;1377.00;10.12;360.00;1.26;0
5;arms_factory;1171.00;10.10;469.00;5.55;0
5;arms_factory;1173.00;10.00;439.00;1.93;0
5;arms_factory;1181.00;10.20;407.00;4.59;0
5;arms_factory;1175.00;10.10;435.00;6.15;0
5;arms_factory;1153.00;10.07;462.00;3.99;0
5;arms_factory;1138.00;9.80;412.00;5.20;0
5;industrial_complex;1156.00;10.05;459.00;3.04;0
5;industrial_complex;1198.00;10.00;405.00;6.06;0
5;industrial_complex;1172.00;10.00;445.00;0.98;0
5;industrial_complex;1146.00;10.00;441.00;5.10;0
5;industrial_complex;1165.00;10.05;443.00;0.38;0
5;industrial_complex;1170.00;10.10;412.00;3.04;0
5;air_base;1171.00;10.00;440.00;5.71;0
5;supply_node;1175.00;10.12;433.00;0.14;0
5;supply_node;1181.00;10.03;390.00;3.08;0
5;supply_node;1188.00;10.15;405.00;5.66;0
5;supply_node;1156.00;9.90;423.00;2.32;0
5;supply_node;1165.00;10.03;409.00;3.80;0
5;supply_node;1154.00;9.80;400.00;1.55;0
5;supply_node;1166.00;9.88;393.00;4.49;0
5;supply_node;1170.00;10.10;456.00;5.97;0
5;supply_node;1143.00;9.90;428.00;3.73;0
5;supply_node;1178.00;10.00;476.00;5.20;0
5;supply_node;1192.00;9.90;428.00;1.86;0
5;supply_node;1199.00;10.00;403.00;4.44;0
5;supply_node;1138.00;9.82;417.00;1.09;0
5;supply_node;1147.00;9.95;457.00;4.03;0
5;supply_node;1139.00;9.90;445.00;0.33;0
5;supply_node;1151.00;9.98;471.00;3.27;0
5;supply_node;1182.00;10.07;420.00;4.74;0
5;supply_node;1159.00;9.90;482.00;1.39;0
5;supply_node;1197.00;10.10;414.00;5.44;0
5;supply_node;1171.00;9.90;484.00;0.63;0
5;supply_node;1166.00;10.10;473.00;3.57;0
5;supply_node;1138.00;9.90;462.00;6.15;0
5;supply_node;1179.00;10.00;464.00;2.81;0
5;supply_node;1160.00;10.00;463.00;5.74;0
5;supply_node;1178.00;9.90;452.00;2.04;0
5;supply_node;1157.00;10.00;450.00;4.98;0
5;supply_node;1167.00;10.00;441.00;0.18;0
5;supply_node;1183.00;9.90;438.00;4.22;0
5;supply_node;1152.00;9.93;439.00;0.87;0
5;supply_node;1135.00;9.80;433.00;2.35;0
5;supply_node;1201.00;9.90;424.00;0.11;0
5;supply_node;1168.00;10.10;423.00;1.58;0
5;supply_node;1149.00;9.80;410.00;4.52;0
5;supply_node;1137.00;9.80;406.00;2.28;0
5;supply_node;1176.00;10.20;404.00;3.76;0
5;supply_node;1193.00;9.93;392.00;0.41;0
5;naval_base;1160.00;9.57;488.00;-2.68;20702
5;naval_base;1186.00;9.88;439.00;-3.73;20174
5;naval_base;1143.00;9.60;469.00;-2.36;20702
5;naval_base;1149.00;9.60;477.00;-2.36;20702
5;naval_base;1184.00;9.85;461.00;1.57;20702
5;naval_base;1196.00;9.88;391.00;0.59;20174
5;naval_base;1176.00;9.50;386.00;-0.38;20213
5;naval_base;1200.00;9.88;429.00;1.57;20174
5;naval_base;1138.00;9.50;404.00;-1.57;20342
5;naval_base;1133.00;9.50;426.00;-1.57;20702
5;naval_base;1204.00;9.90;407.00;1.57;20174
5;naval_base;1157.00;9.50;394.00;0.46;20213
5;naval_base;1193.00;9.80;434.00;-3.68;20174
5;naval_base;1181.00;9.88;452.00;-4.47;20702
5;naval_base;1133.00;9.50;443.00;-1.89;20702
5;naval_base;1160.00;9.50;392.00;-0.32;20213
5;naval_base;1184.00;9.85;473.00;-4.17;20702
5;naval_base;1176.00;9.85;487.00;-3.39;20702
5;naval_base;1204.00;9.85;417.00;1.57;20174
5;naval_base;1133.00;9.50;421.00;-1.95;20342
5;bunker;1144.00;9.80;404.00;2.90;0
5;bunker;1159.00;9.80;396.00;0.75;0
5;bunker;1171.00;10.10;423.00;2.31;0
5;bunker;1163.00;10.10;474.00;4.97;0
5;bunker;1186.00;10.20;402.00;2.81;0
5;bunker;1183.00;9.88;475.00;4.37;0
5;bunker;1176.00;10.00;392.00;0.75;0
5;bunker;1137.00;9.80;410.00;3.42;0
5;bunker;1141.00;9.80;416.00;1.26;0
5;bunker;1163.00;10.20;457.00;1.36;0
5;bunker;1190.00;10.03;395.00;5.48;0
5;bunker;1177.00;10.18;400.00;1.86;0
5;bunker;1151.00;9.90;477.00;4.52;0
5;bunker;1203.00;9.90;423.00;6.09;0
5;bunker;1140.00;9.90;436.00;3.93;0
5;bunker;1161.00;9.98;426.00;0.31;0
5;bunker;1199.00;10.07;410.00;2.97;0
5;bunker;1161.00;10.05;465.00;5.99;0
5;bunker;1144.00;10.00;440.00;2.37;0
5;bunker;1186.00;10.00;433.00;5.04;0
5;bunker;1190.00;9.90;432.00;0.31;0
5;bunker;1157.00;10.10;455.00;4.44;0
5;bunker;1156.00;9.90;480.00;5.64;0
5;bunker;1171.00;10.00;439.00;3.48;0
5;bunker;1199.00;10.00;400.00;5.04;0
5;bunker;1155.00;10.00;439.00;1.43;0
5;bunker;1143.00;9.90;467.00;5.55;0
5;bunker;1180.00;10.00;465.00;1.93;0
5;bunker;1187.00;10.00;420.00;3.49;0
5;bunker;1160.00;9.90;404.00;6.15;0
5;bunker;1177.00;10.20;430.00;4.00;0
5;bunker;1145.00;9.85;427.00;5.20;0
5;bunker;1169.00;9.95;483.00;1.94;0
5;bunker;1179.00;9.90;450.00;4.60;0
5;bunker;1150.00;10.00;462.00;2.44;0
5;bunker;1164.00;9.82;392.00;2.54;0
5;coastal_bunker;1181.00;9.88;452.00;-4.47;0
5;coastal_bunker;1135.00;9.50;405.00;-1.57;0
5;coastal_bunker;1198.00;9.85;394.00;0.59;0
5;coastal_bunker;1139.00;9.80;467.00;-2.36;0
5;coastal_bunker;1184.00;9.60;460.00;1.57;0
5;coastal_bunker;1134.00;9.80;450.00;-1.89;0
5;coastal_bunker;1161.00;9.80;488.00;-2.68;0
5;coastal_bunker;1150.00;9.50;397.00;-0.93;0
5;coastal_bunker;1166.00;9.80;489.00;-3.39;0
5;coastal_bunker;1204.00;9.85;412.00;1.57;0
5;coastal_bunker;1145.00;9.60;472.00;-2.36;0
5;coastal_bunker;1183.00;9.85;483.00;-4.17;0
5;coastal_bunker;1204.00;9.90;407.00;1.57;0
5;coastal_bunker;1133.00;9.50;437.00;-1.57;0
5;coastal_bunker;1160.00;9.50;392.00;-0.32;0
5;coastal_bunker;1181.00;9.80;445.00;-3.73;0
5;coastal_bunker;1176.00;9.50;386.00;-0.38;0
5;coastal_bunker;1133.00;9.50;421.00;-1.95;0
5;coastal_bunker;1195.00;9.80;432.00;-3.68;0
5;coastal_bunker;1201.00;9.85;429.00;1.57;0
5;dockyard;1133.00;9.50;431.00;-1.57;0
5;anti_air_building;1183.00;9.90;465.00;0.10;0
5;anti_air_building;1187.00;10.12;403.00;3.12;0
5;anti_air_building;1179.00;9.95;461.00;0.96;0
5;synthetic_refinery;1188.00;10.15;399.00;2.17;0
5;fuel_silo;1181.00;10.10;433.00;0.01;0
5;rocket_site;1147.00;9.90;466.00;4.23;0
5;nuclear_reactor;1148.00;10.00;458.00;0.61;0
6;arms_factory;1212.00;10.25;517.00;4.59;0
6;arms_factory;1226.00;10.20;524.00;6.15;0
6;arms_factory;1227.00;10.00;548.00;3.99;0
6;arms_factory;1209.00;9.90;561.00;5.20;0
6;arms_factory;1210.00;10.07;533.00;3.04;0
6;arms_factory;1222.00;10.30;521.00;6.06;0
6;industrial_complex;1224.00;10.07;546.00;0.98;0
6;industrial_complex;1208.00;10.07;510.00;5.10;0
6;industrial_complex;1222.00;10.25;530.00;0.38;0
6;industrial_complex;1232.00;9.90;528.00;3.04;0
6;industrial_complex;1222.00;10.00;558.00;5.71;0
6;industrial_complex;1208.00;10.03;508.00;3.55;0
6;air_base;1215.00;10.20;537.00;3.65;0
6;supply_node;1218.00;10.18;550.00;5.66;0
6;supply_node;1202.00;9.95;516.00;2.32;0
6;supply_node;1227.00;10.00;539.00;3.80;0
6;supply_node;1216.00;10.30;529.00;1.55;0
6;supply_node;1208.00;10.00;559.00;4.49;0
6;supply_node;1209.00;10.00;542.00;5.97;0
6;supply_node;1215.00;10.00;567.00;3.73;0
6;supply_node;1223.00;10.00;560.00;5.20;0
6;supply_node;1230.00;9.90;551.00;1.86;0
6;supply_node;1205.00;9.90;527.00;4.44;0
6;supply_node;1227.00;10.10;526.00;1.09;0
6;supply_node;1212.00;10.25;517.00;4.03;0
6;supply_node;1229.00;9.90;517.00;0.33;0
6;supply_node;1222.00;10.18;510.00;3.27;0
6;supply_node;1208.00;10.00;506.00;4.74;0
6;supply_node;1217.00;10.00;500.00;1.39;0
6;naval_base;1233.00;9.85;527.00;-4.25;20462
6;naval_base;1204.00;9.50;534.00;-2.36;20702
6;naval_base;1200.00;9.50;523.00;-1.57;20702
6;naval_base;1222.00;9.90;565.00;-3.73;20462
6;naval_base;1233.00;9.85;546.00;1.57;20462
6;naval_base;1209.00;9.65;498.00;0.00;20702
6;naval_base;1219.00;9.90;569.00;-3.14;20536
6;naval_base;1208.00;9.60;565.00;-2.82;20536
6;naval_base;1233.00;9.85;518.00;1.57;20462
6;naval_base;1203.00;9.60;506.00;-0.93;20702
6;naval_base;1204.00;9.50;540.00;-1.77;20702
6;naval_base;1228.00;9.85;505.00;1.17;20462
6;naval_base;1233.00;9.85;538.00;1.41;20462
6;bunker;1207.00;9.95;533.00;4.74;0
6;bunker;1205.00;9.90;506.00;1.12;0
6;bunker;1212.00;10.12;523.00;3.78;0
6;bunker;1207.00;9.95;559.00;0.17;0
6;bunker;1230.00;9.90;514.00;3.19;0
6;bunker;1225.00;10.03;509.00;4.39;0
6;bunker;1223.00;10.00;555.00;2.23;0
6;bunker;1222.00;10.32;522.00;0.07;0
6;bunker;1221.00;9.90;566.00;1.63;0
6;bunker;1231.00;9.95;540.00;4.30;0
6;bunker;1214.00;9.90;570.00;0.68;0
6;bunker;1216.00;10.15;505.00;4.80;0
6;bunker;1227.00;10.12;525.00;4.90;0
6;bunker;1206.00;9.90;549.00;2.74;0
6;bunker;1202.00;9.90;512.00;5.40;0
6;bunker;1231.00;9.90;550.00;0.68;0
6;coastal_bunker;1233.00;9.80;552.00;1.57;0
6;coastal_bunker;1229.00;9.85;509.00;1.17;0
6;coastal_bunker;1228.00;9.88;560.00;-3.73;0
6;coastal_bunker;1202.00;9.50;562.00;-1.19;0
